time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-08-25T05:07:52.290Z,37.9468333,-77.9671667,6.81,4.5,mlg,26.0,76.0,,0.51,se,se609218,2021-10-27T21:00:37.947Z,"8 km SW of Mineral, Virginia",earthquake,1.4,1.3,1.642,4.0,reviewed,se,se
2011-08-24T00:04:36.870Z,37.9146667,-77.9545,0.0,4.2,mlg,21.0,121.0,,0.31,se,se609215,2022-01-12T01:54:50.542Z,"11 km SSW of Mineral, Virginia",earthquake,1.6,2.1,,,reviewed,se,se
2011-08-23T17:51:04.250Z,37.9096667,-77.9363333,6.0,5.8,mw,23.0,80.0,,0.48,se,se609212,2023-02-07T04:58:38.711Z,"11 km SSW of Mineral, Virginia",earthquake,1.9,2.4,,0.0,reviewed,se,se
2012-11-10T17:08:14.280Z,37.1386667,-83.0536667,17.03,4.2,mw,21.0,72.0,,0.16,se,se609737,2018-08-05T14:24:42.977Z,"6 km W of Blackey, Kentucky",earthquake,0.4,1.2,0.231,1.0,reviewed,se,se
2014-02-15T03:23:38.150Z,33.8166667,-82.092,5.18,4.1,mw,21.0,110.0,0.2289,0.38,se,se610610,2022-12-13T05:23:01.752Z,"12 km ENE of Parksville, South Carolina",earthquake,0.6,0.8,0.765,11.0,reviewed,se,se
2014-11-20T10:25:31.440Z,32.9493333,-87.987,0.0,3.8,mw,21.0,128.0,0.2584,0.34,se,se610672,2016-04-07T18:20:56.990Z,"7 km WSW of Union, Alabama",earthquake,1.1,0.89,0.547,4.0,reviewed,se,se
2015-06-30T06:44:07.220Z,32.9911667,-88.0511667,0.14,3.5,mw,12.0,66.0,0.03576,0.21,se,se60081677,2019-10-10T15:21:14.820Z,"12 km W of Union, Alabama",earthquake,1.14,0.09,,0.0,reviewed,se,se
2018-12-12T09:14:43.610Z,35.6123333,-84.732,7.87,4.4,mw,32.0,40.0,,0.14,se,se60247871,2022-07-24T00:07:54.359Z,"12 km NNE of Decatur, Tennessee",earthquake,0.22,0.66,,0.0,reviewed,se,se
2020-01-20T19:12:11.260Z,36.4305,-84.0268333,34.84,3.8,mb,36.0,32.0,0.1218,0.18,se,se60300191,2022-03-19T07:18:03.221Z,"2 km NE of Fincastle, Tennessee",earthquake,0.27,0.37,,6.0,reviewed,se,se
2020-08-09T12:07:37.650Z,36.4743333,-81.0865,4.14,5.1,mw,34.0,50.0,0.4521,0.38,se,se60324281,2022-08-07T19:29:16.653Z,"4 km SE of Sparta, North Carolina",earthquake,0.4,1.81,,0.0,reviewed,se,se
2022-06-29T23:03:01.140Z,34.1653333,-80.727,2.75,3.6,mw,26.0,41.0,0.03873,0.34,se,se60401416,2023-01-20T03:37:42.267Z,"6 km E of Elgin, South Carolina",earthquake,0.52,0.75,,0.0,reviewed,se,se
2022-06-29T18:43:56.890Z,34.1668333,-80.7286667,2.68,3.5,mw,24.0,41.0,0.04077,0.27,se,se60401376,2022-10-31T01:55:52.775Z,"6 km E of Elgin, South Carolina",earthquake,0.38,0.6,,29.0,reviewed,se,se
2022-06-18T08:05:23.720Z,32.4525,-82.1405,0.75,3.9,mw,23.0,60.0,0.8316,0.29,se,se60400186,2022-09-12T22:05:12.183Z,"7 km E of Stillmore, Georgia",earthquake,0.52,0.12,,96.0,reviewed,se,se
